얇,2
뛰어넘,2
아쉬워,2
바라보,2
아닌,2
갑니다,2
-,2
중,2
고자,2
정민,2
편향,2
만들,2
ㅡㅡ,2
쉬운,2
;;,2
독서,2
가득,2
문장,2
갖,2
파,2
꼭,2
는데요,2
모든,2
데,2
품격,2
함께,2
오늘,2
.#,2
강추,2
을수록,2
셀,2
봐야,2
차,2
울,2
조합,2
빠르,2
돌,2
왔,2
이제,2
달라,2
첨,2
끊,2
가능,2
”,2
준,2
스럽,2
전체,2
건지,2
어린아이,2
나을,1
조깅,1
마녀,1
그것,1
싸울,1
만났,1
떨어뜨리,1
????),1
딱히,1
종료,1
뭘,1
증폭,1
아이,1
저냥,1
대비,1
장면,1
이지애,1
화이팅,1
??,1
그린,1
각자,1
가치관,1
변명,1
기준,1
용좌,1
크,1
주말,1
으며,1
노트,1
자꾸,1
.!,1
알려,1
겠다,1
모바일,1
이분,1
짜증,1
책장,1
..#,1
관계,1
으니,1
맘,1
풀,1
효과,1
딕션,1
소릴,1
장합,1
두,1
슨,1
니깐,1
다요,1
캐,1
봇,1
ㅠ오디오북은,1
선물,1
.....,1
왕,1
더블,1
통신,1
앉,1
&,1
멋지,1
아쉬운,1
요종,1
신세계,1
슬펐,1
요도,1
구매,1
근데,1
앗,1
투자,1
다시금,1
소설책,1
부족,1
옆,1
봐야지,1
싫,1
질까,1
ㅠ하마터면읽을뻔했다오정세,1
연결,1
뜨,1
그저,1
가끔,1
진문장,1
던지,1
수제,1
었었,1
등,1
생겼어요,1
아티스트,1
글자,1
낮,1
냈,1
사례,1
미,1
소리,1
실망,1
위트,1
가게,1
5,1
넹,1
아름다움,1
꺼내,1
도망갈,1
쌓,1
따사,1
자식,1
건드린,1
로써,1
들으면서,1
자릴,1
누워서,1
",.",1
한없이,1
말거,1
어울리,1
찔리,1
^^#,1
뚤리,1
바뀐,1
정독,1
멋있,1
지평,1
상대방,1
?,1
해봐야,1
주려,1
임팩트,1
추억,1
척,1
40,1
위한,1
퍽퍽,1
우배,1
열정,1
는다,1
은근,1
백화점,1
대학교,1
다라,1
균,1
초반,1
겹쳐,1
8,1
다만,1
곳,1
어욧,1
사전,1
공상,1
돋,1
깨닳,1
비로소,1
세상보기,1
실감,1
반전,1
달라요,1
다가오,1
지속,1
나왔,1
중독자,1
한예리,1
사요,1
AI,1
난다,1
연기력,1
다함,1
조장,1
디,1
마치,1
스킵,1
그기,1
봄,1
정돈,1
권함,1
일부러,1
됬,1
쓰,1
으시,1
메말랐,1
보이스,1
생생,1
녹,1
불연,1
꿀잠,1
견과,1
으신,1
줘야,1
결말,1
어용,1
후반부,1
책서,1
삼키,1
.?,1
점,1
띄엄,1
ㅜㅜ생각없이읽기좋은책재미만있고만추천서버,1
방편,1
메세지,1
역사,1
정리,1
스러운,1
입감,1
쭉,1
멀리,1
주절주절,1
담백,1
라뇨,1
해진다,1
가벼운,1
나온,1
악물,1
로워요,1
나온다,1
ㅜ읽어주니,1
적당히,1
ㅠ오디오북,1
철학자,1
굉장히,1
감정,1
니가,1
세계,1
버겁,1
찐,1
팍,1
작품,1
보듬,1
읽혀요,1
가족,1
가입,1
빨간머리앤,1
신,1
묘사,1
본인,1
ㅇ치사빵꾸,1
쏙쏙,1
뻥,1
받아들여야,1
팟,1
톤,1
움직여라,1
비판,1
치울,1
놔야,1
인격,1
너,1
원만,1
확,1
꽃길,1
단계,1
내뱉,1
Leader,1
홧팅와,1
구트,1
피곤,1
뒷담,1
옥주,1
신비,1
pc,1
동안,1
걸으면서,1
표시,1
어째,1
기도,1
ㅠㅠ잠들때,1
%,1
속출,1
구시대,1
대입,1
부탁,1
잡,1
프로,1
갑자기,1
관념,1
둘,1
원하,1
당신,1
해줘요,1
로부터,1
무서워요,1
논리,1
마주,1
형,1
요성,1
나올까요,1
맞,1
채사,1
흡입력,1
단어,1
습관,1
져요,1
산,1
냐,1
해설,1
부러운,1
확장,1
바라,1
질,1
순간,1
인가요,1
책임,1
즇아박정민,1
나아갈,1
라구,1
-;,1
준비,1
현,1
어떤,1
돌아봐,1
충,1
짱,1
텍스트,1
막상,1
허물,1
재생,1
하지만,1
할까,1
표정,1
일부,1
그래도,1
들여다,1
달,1
서점,1
새벽녘,1
패배,1
랑,1
정기,1
에러,1
배경,1
ㅜㅜ단번에,1
"..""",1
순서,1
방식,1
무기력,1
덕분,1
꼬맹이,1
???,1
사상,1
현언,1
아닌가,1
몰락,1
져,1
막히,1
전하,1
왠만,1
갠,1
심한데,1
습네,1
꾸,1
컴백,1
현재,1
주먹,1
평가,1
요가,1
다소,1
저장,1
구룸,1
퍼센트,1
라이트,1
풀어놓,1
지원,1
훤칠,1
낯익,1
ㅜㅜ,1
능력,1
미적지근,1
도망자,1
나머지,1
멤버,1
온전히,1
ㅜㅜ조용한,1
놀랬,1
진솔,1
필독서,1
구절,1
실패,1
수준,1
인트,1
Reader,1
노파,1
마,1
려고,1
간,1
들어옵니다,1
진,1
봤었,1
으,1
혁신,1
분노,1
테스트,1
상황,1
판단,1
언제,1
자살,1
밖,1
도망칠,1
왠지,1
아무,1
거리,1
오정태,1
엄태구,1
영성,1
♡,1
지식,1
기다릴게요,1
경험,1
이용,1
군요,1
세워라,1
쇠,1
종종,1
아래,1
잖아,1
고통,1
차라리,1
소통,1
성향,1
록,1
조용,1
~^^,1
여성,1
핑,1
맛집,1
끊기,1
사소,1
재,1
아야,1
사건,1
랄까,1
저런,1
소름,1
맛깔,1
전문,1
입도,1
든다,1
칼,1
해라,1
지남,1
지대,1
