부탁드려요,3
찰떡,3
쭉,3
잊,3
들리,3
상,3
포기,3
그래서,3
50,3
제시,3
일단,3
겠어요,3
장난,3
태리,3
소름,3
대한,3
죽,3
써,3
초이스,3
소중,3
누가,3
즐겁,3
으면서,3
생기,3
추억,3
높,3
내내,3
막,3
엇,3
재,3
생생,3
뭐,3
마,3
려고,3
점,3
지루,3
실감,3
갈,3
들어야,3
고요,3
장면,3
주문,3
뭔가,3
꼬박,3
최,3
호라이즌,3
미소,3
베넷,3
다아시,3
맘,3
러,3
버렸,3
을까요,3
삐삐,3
다운로드,3
한국,3
살려,3
보안관,3
짧,3
자기,3
....,3
텐데,3
웃,3
깊이,3
느껴,3
화,3
필수,3
빨리,3
돋,3
알려,3
보여,3
넷플릭스,3
쏙쏙,3
감탄,3
라니,3
아무,3
표현,3
한다,3
한데,3
몰,3
짜증,3
엄청,3
라디오,3
제작,3
.....,3
잇,3
관심,3
~~^^,3
아닌,3
해도,3
영선,3
;;,3
틀,3
피,3
란,3
어릴,3
리,3
자연,3
크리스티,3
효과,3
생활,3
탓,3
위해서,3
달,3
노래,3
플,3
갓,3
애거서,3
아닌데,3
최근,3
이름,3
30,3
바람,3
왔,3
출판사,3
어른,3
스페셜,3
이것,3
이미,3
놀랐,3
반성,3
위해,3
닮,3
울,3
7,3
100,3
가요,3
열심히,3
여자,3
보이,3
매우,3
학창,2
은서,2
수정,2
라서,2
순식간,2
서재영,2
소,2
져서,2
윤,2
지선,2
6,2
드래곤,2
계셔서,2
그런지,2
잠시,2
나가,2
연기력,2
김,2
?,2
을게요,2
볼,2
스럽,2
낮,2
스트라이크,2
치유,2
놀라,2
임,2
기재,2
부담,2
터,2
0,2
그러,2
언젠가,2
못했,2
갑,2
묵직,2
셀,2
몸,2
좋아하,2
대단,2
상상,2
매,2
거나,2
포함,2
느낍니다,2
강의,2
으로서,2
입감,2
1400,2
돼요,2
안정,2
일부,2
여성,2
?,2
직장,2
쓸,2
충격,2
스토리,2
옛,2
단편,2
”,2
감성,2
오류,2
갈증,2
어려운,2
언어,2
10,2
손,2
완독,2
후백,2
힘드,2
고통,2
프롤로그,2
깨달,2
어도,2
